"","lag0","lag1","lag2","lag3","lag4","lag5","lag6","lag7","lag8","lag9","lag10","lag11","lag12","lag13","lag14","lag15","lag16","lag17","lag18","lag19","lag20","lag21","lag22","lag23","lag24","lag25","lag26","lag27","lag28","lag29","lag30","lag31","lag32","lag33","lag34","lag35","lag36","lag37","lag38","lag39","lag40"
"53",0.829138407138171,0.83667222137995,0.84428201275417,0.851976199584148,0.859763480686383,0.867650627294566,0.875639092373936,0.88372950448148,0.891922484944763,0.900218647291645,0.908618596667633,0.917122929240765,0.92573223159393,0.934447080104525,0.943268040311374,0.952195666268837,0.961230499888036,0.970373070265166,0.979623892996821,0.988983469482329,0.998452286213061,1.00803081404871,1.01771950748056,1.02751880388172,1.0374291227444,1.04745086490425,1.05758441175184,1.0678301244313,1.07818834302629,1.08865938573332,1.09924354802263,1.10994110178666,1.1207522944764,1.13167734822559,1.14271645896326,1.15386979551444,1.16513749868965,1.17651968036314,1.18801642254026,1.19962777641423,1.21135376141268
"53.1",0.826265002783012,0.833920866215485,0.841654976120759,0.849475571180675,0.857391168694708,0.865408417921097,0.87352880112631,0.881752999846911,0.890081689133247,0.898515536993675,0.907055203826253,0.915701341837791,0.924454594450131,0.933315595693561,0.942284969587274,0.951363329506769,0.960551277538129,0.969849403819099,0.979258285866914,0.988778487892819,0.99841056010324,1.0081550379876,1.01801244159273,1.02798327478393,1.03806802449256,1.0482671599504,1.0585811319106,1.06901037185536,1.07955529119042,1.09021628042644,1.10099370834729,1.11188792116546,1.1228992416646,1.13402796832951,1.14527437446352,1.1566387072936,1.16812118706336,1.17972200611408,1.19144132795417,1.20327928631707,1.21523598420815
"53.2",0.823433365992244,0.831207695892617,0.839062560604287,0.847006057505789,0.855046561722584,0.863190630130624,0.871439777787094,0.879794738678056,0.888256241024717,0.896825006739243,0.905501750867843,0.914287181020974,0.923181996790556,0.932186889154072,0.941302539865451,0.950529620832616,0.959868793481633,0.969320708107337,0.978886003210399,0.988565304820741,0.99835922580725,1.00826836517376,1.01829330734122,1.02843462141615,1.03869286044513,1.04906856065566,1.05956224068305,1.07017440078367,1.0809055220344,1.09175606551843,1.10272647149744,1.11381715857023,1.12502852281804,1.1363609369364,1.14781474935399,1.1593902833383,1.17108783608859,1.18290767781608,1.19485005081176,1.2069151685019,1.2191032144916
"53.3",0.820644452117447,0.828533560904012,0.836505508527815,0.844568291927998,0.852730186100983,0.860997687274695,0.869372347193562,0.877854951893068,0.886446282335536,0.895147113874295,0.903958215704855,0.912880350302933,0.921914272849192,0.931060730640584,0.94032046248814,0.949694198101116,0.959182657457379,0.968786550159932,0.978506574779482,0.988343418182977,0.998297754848039,1.00837024616322,1.01856153971404,1.02887226855476,1.03930305046586,1.0498544871972,1.06052716369685,1.07132164732567,1.08223848705748,1.0932782126651,1.10444133389205,1.11572833961025,1.12713969696346,1.13867585049693,1.15033722127302,1.1621242059732,1.17403717598638,1.18607647648377,1.19824242548061,1.2105353128847,1.22295539953212
"53.4",0.817899204898941,0.825899301913874,0.833984554076252,0.842162901246809,0.850442563014318,0.858830008818629,0.867326831398415,0.875933868575129,0.884651953751748,0.893481915381713,0.902424576424533,0.911480753787903,0.920651257756184,0.929936891405098,0.939338450002502,0.94885672039511,0.958492480381035,0.968246498068044,0.978119531217409,0.988112326573263,0.998225619177366,1.0084601316692,1.01881657357134,1.02929564056,1.03989801372078,1.05062435878946,1.06147532537798,1.07245154618541,1.08355363619401,1.0947821918505,1.10613779023225,1.11762098819883,1.12923232152862,1.14097230404084,1.15284142670283,1.16484015672295,1.17696893662898,1.18922818333229,1.20161828717794,1.21413961098085,1.22679248904821
"53.5",0.815198557074947,0.823305750246562,0.831500423677888,0.839790505981856,0.848184208712277,0.856688010490651,0.865303549769247,0.874031716033649,0.88287339496191,0.891829467894283,0.900900811289211,0.910088296165393,0.91939278752976,0.928815143791218,0.938356216159978,0.948016848032353,0.95779787436086,0.967700121009516,0.977724404094188,0.987871529307887,0.998142291230909,1.00853747262571,1.01905784371642,1.029704161453,1.04047716875982,1.05137759376874,1.06240614903664,1.07356353074725,1.08485041789743,1.09626747146776,1.10781533357746,1.11949462662385,1.13130595240604,1.14324989123327,1.1553270010177,1.16753781635188,1.17988284757098,1.19236257979982,1.20497747198492,1.21772795591179,1.23061443520742
"53.6",0.812543431001428,0.820753728383599,0.829053836392297,0.83745172066662,0.84595563472479,0.854572104433038,0.863302819089175,0.872148719866046,0.881110744690128,0.890189827707679,0.899386898736614,0.908702882703923,0.918138699068445,0.927695261228833,0.937373475916518,0.947174242573535,0.957098452715042,0.96714698927638,0.97732072594454,0.987620526473908,0.998047243986155,1.00860172025416,1.01928478496989,1.03009725499607,1.04103993360163,1.05211360968089,1.06331905695624,1.07465703316454,1.08612827922693,1.09773351840222,1.10947345542383,1.12134877562012,1.13336014401837,1.14550820443227,1.15779357853307,1.17021686490437,1.18277863808076,1.19547944757029,1.20831981686096,1.22130024241139,1.23442119262575
"53.7",0.809934739282486,0.818244050468996,0.826645504304507,0.835147154146671,0.843757348080105,0.852482699355262,0.861324953658641,0.870285104020105,0.879364140729321,0.888563050793493,0.897882817380158,0.907324419244876,0.916888830143569,0.926577018229358,0.936389945433681,0.946328566831524,0.956393829990594,0.966586674304256,0.976908030308089,0.987358818979895,0.997939951023042,1.00865232613299,1.01949683224687,1.03047434477607,1.04158572582159,1.05283182337225,1.06421347048554,1.0757314844511,1.08738666593675,1.09917979811714,1.11111164578477,1.12318295444363,1.1353944493853,1.14774683474755,1.16024079255558,1.17287698174576,1.18565603717224,1.19857856859614,1.21164515965784,1.22485636683213,1.23821271836664
"53.8",0.807373385411199,0.815777522822789,0.824276132925387,0.832877409882414,0.841589851525941,0.850420200689098,0.859370265398356,0.868441090856914,0.877633719974687,0.886949192812282,0.896388546009258,0.905952812196438,0.915643019392056,0.92546019038152,0.935405342080597,0.945479484881799,0.955683621983795,0.966018748703658,0.976485851771766,0.987085908609181,0.99781988658737,1.00868874227009,1.0196934206373,1.03083485429103,1.04211396264294,1.05353165108366,1.06508881013366,1.07678631457563,1.08862502256832,1.10060577474173,1.11272939327368,1.12499668094765,1.137408420192,1.14996537210047,1.16266827543398,1.17551784560398,1.18851477363706,1.20165972512122,1.21495333913378,1.22839622715101,1.24198897193968
"53.9",0.804860264420813,0.813354944462722,0.821946421598198,0.830643086256271,0.839453643753689,0.848385010745697,0.857439063953387,0.86661690121437,0.875919618457381,0.88534830912666,0.894904063589627,0.90458796852763,0.9144011063095,0.924344554347695,0.934419384436787,0.94462666207409,0.954967445762187,0.965442786293179,0.976053726014423,0.986801298075607,0.997686525656942,1.00871042117833,1.01987398548936,1.03117820703987,1.04262406103119,1.05421250854761,1.06594449566825,1.07782095255905,1.08984279254489,1.10201091116176,1.11432618518888,1.12678947166075,1.13940160685919,1.15216340528525,1.16507565861106,1.17813913461169,1.19135457607702,1.20472269970371,1.21824419496741,1.23191972297527,1.24574991529891
